%,h=1,h=1/2,h=2,h=3,n,player,season
0.64,-0.3602437453891483,-3.1384597099853835,2.421710872659382,0.22448629532316744,25.0,Shane Larkin,2013 - 2014
0.6412556053811659,-0.3594605012000329,2.1486204366334505,3.9180637946103616,10.758960859636488,223.0,Derrick Favors,2011 - 2012
0.752,-0.3586322360590657,1.6292892935376244,-1.1155009619850489,2.0605399759669467,250.0,Andrei Kirilenko,2012 - 2013
0.8791208791208791,-0.3560429756357735,-2.3195243051737293,1.5181219599160727,3.8869762102102925,182.0,Sam Cassell,2006 - 2007
0.75,-0.35573441288914864,-0.26706278524903837,1.5242801040937977,2.0996442489973575,8.0,Eddy Curry,2011 - 2012
0.7857142857142857,-0.3546812378164148,0.0,1.162539049896143,0.9922234332155249,14.0,Devin Ebanks,2012 - 2013
0.8488372093023255,-0.35385818096541755,-1.7311400386790154,-0.12803207879707657,4.2156377005001815,86.0,Jerryd Bayless,2011 - 2012
0.6744186046511628,-0.35096289941580494,0.5523456984651034,3.8039179370193494,2.4650566291340965,43.0,Dennis Schroder,2013 - 2014
0.7195121951219512,-0.345184199236229,1.4942750674772753,-1.0707491735745407,-0.006435484647909107,82.0,Anthony Carter,2008 - 2009
0.6521739130434783,-0.34323686442661483,-2.2561464073268667,4.346186833579566,5.65817234324814,184.0,Antonio McDyess,2007 - 2008
0.7916666666666666,-0.3413567429402349,1.715810168479564,0.46230856291569467,3.4371668108823883,48.0,Juwan Howard,2010 - 2011
0.734375,-0.3395518740721286,-2.0317899398857264,1.4309867376738055,-0.013599820364760262,128.0,Samuel Dalembert,2008 - 2009
0.8571428571428571,-0.33677807563360673,1.368944845142206,1.6014592573818902,2.1768234022854536,14.0,Brandon Bass,2006 - 2007
0.3125,-0.3271523679049011,-1.2738113003355558,0.41898458878928224,-1.0241087213740059,16.0,Devyn Marble,2014 - 2015
0.782258064516129,-0.3237909744767933,0.03611084195463832,5.767482962075462,11.213257320761784,124.0,Avery Bradley,2015 - 2016
0.8066298342541437,-0.3202634698378688,1.0101932789502257,5.06338436313186,1.9669449992599652,181.0,Ryan Gomes,2008 - 2009
0.532608695652174,-0.31917203965429053,1.8067891649679382,1.891105630696984,6.6498447434149455,92.0,Spencer Hawes,2010 - 2011
0.6,-0.31721006035327903,1.0216512475319774,-0.31721006035327903,-0.31721006035327903,5.0,Patrick O'Bryant,2007 - 2008
0.6,-0.31721006035327903,1.0216512475319774,-0.31721006035327903,-0.31721006035327903,5.0,Tyler Honeycutt,2011 - 2012
0.6,-0.31721006035327903,1.0216512475319774,-0.31721006035327903,-0.31721006035327903,5.0,Ryan Bowen,2008 - 2009
0.7924528301886793,-0.3075404141277147,1.7486701054330354,4.272830661964662,5.3964223085857554,159.0,Jared Dudley,2012 - 2013
0.7621621621621621,-0.3075080169609805,1.5064246424134922,3.543603905635166,1.8126092245554446,185.0,Raymond Felton,2009 - 2010
0.7444444444444445,-0.3056406235932627,1.7790467689677882,1.111517095532406,1.0476955473876473,90.0,Ryan Hollins,2012 - 2013
0.8129675810473815,-0.3055810914916606,-2.3081881215384215,0.9744305827590551,5.45837113156125,401.0,DeMar DeRozan,2010 - 2011
0.8216374269005848,-0.3046112047966858,1.2828123180018451,6.139655997330237,12.282096503741911,342.0,Paul Pierce,2013 - 2014
0.7142857142857143,-0.2993926589557603,0.1468944436726627,0.2759714859478013,0.2759714859478013,7.0,Trey Thompkins,2011 - 2012
0.8373333333333334,-0.2963770184555301,1.911124492946385,-1.3708787564166869,-2.1316584351410484,375.0,Vince Carter,2009 - 2010
0.8068965517241379,-0.2926702637554115,1.453942444651119,3.0405892167340767,10.677710131563487,145.0,Roy Hibbert,2015 - 2016
0.6666666666666666,-0.2923650203561632,-1.7603033705165814,-0.2923650203561632,-0.2923650203561632,9.0,Lindsey Hunter,2008 - 2009
0.7882736156351792,-0.2894786605037325,2.0123635822112647,6.569569519569313,11.933870149145434,307.0,Jeff Green,2008 - 2009
0.875,-0.2842907326815052,-1.091502155007369,2.6565214323387707,7.163797366084594,56.0,Austin Croshere,2006 - 2007
0.6,-0.2829991245474055,0.0,-0.2829991245474055,-0.2829991245474055,5.0,Mehmet Okur,2011 - 2012
0.4,-0.2806145199108414,-1.5459073796839107,-0.2806145199108414,-0.2806145199108414,10.0,Mitch McGary,2015 - 2016
0.7,-0.27912009380935743,1.2206909349477435,1.6008944231735853,-0.5963301541626365,10.0,Brandon Roy,2012 - 2013
0.7,-0.27912009380935743,1.2206909349477435,1.6008944231735853,-0.5963301541626365,10.0,Ishmael Smith,2011 - 2012
0.917981072555205,-0.27693332337133825,1.9528864554720826,4.304647767382505,11.164868316378318,634.0,Dirk Nowitzki,2009 - 2010
0.8363636363636363,-0.2746365080940478,-2.0741612137246506,3.927431485317669,6.154336547972406,110.0,Serge Ibaka,2014 - 2015
0.7037037037037037,-0.27180775947111613,1.7253006407933356,1.8496604995387358,3.0003887893458696,27.0,Nolan Smith,2012 - 2013
0.6538461538461539,-0.2717648853199677,-0.6854829117810795,2.388597524163032,4.164380038867947,26.0,Darius Morris,2013 - 2014
0.48677248677248675,-0.269403869049313,0.8679447442389119,3.404729516636621,8.702518211527718,189.0,Ed Davis,2014 - 2015
0.8571428571428571,-0.26790133066485566,-1.4100662168388993,2.5338377945270736,7.89957498234979,112.0,Jameer Nelson,2013 - 2014
0.7484276729559748,-0.2677911554357024,1.2037260476431584,4.81440130850882,13.351184874407409,318.0,Brandon Jennings,2013 - 2014
0.6730245231607629,-0.2673453820713121,0.9007061507722938,4.957008964785473,15.81775110696691,367.0,J.J. Hickson,2010 - 2011
0.5,-0.2585888143542263,2.8955195139561596,-0.8219514066489353,1.2440726137612614,52.0,Chris Wilcox,2009 - 2010
0.8955223880597015,-0.25846730835584,-1.751688870130728,2.748245271614998,7.225334864835602,67.0,Sean Kilpatrick,2015 - 2016
0.5488721804511278,-0.2527592681739179,1.4462174648311361,2.020035322184043,12.504432496722274,133.0,Shaquille O'Neal,2010 - 2011
0.3333333333333333,-0.25195960572112597,-1.298455893250221,-0.8273237506246893,-0.8273237506246893,6.0,Marcus Williams,2008 - 2009
0.6666666666666666,-0.25195960572112597,0.9804126731265104,-0.8273237506246893,-0.8273237506246893,6.0,Kyrylo Fesenko,2011 - 2012
0.625,-0.25150241061111167,-0.16985842157059672,-0.826866555514675,-0.826866555514675,8.0,Sean Marks,2010 - 2011
0.835820895522388,-0.2488819877045927,-1.6037015995662074,2.840673251172049,7.43374152341832,67.0,Alexis Ajinca,2013 - 2014
0.7263157894736842,-0.24363918569048337,1.070570203324479,4.1862616823726455,4.83472204879196,95.0,Luis Scola,2015 - 2016
0.8729096989966555,-0.23836167668201824,-1.384081543389641,3.082908438609138,6.171397589072967,598.0,Dirk Nowitzki,2007 - 2008
0.8717948717948718,-0.23729983891550432,-1.5273293141464421,2.1253260675319297,4.425917309594126,39.0,Charles Jenkins,2011 - 2012
0.6097560975609756,-0.23585203662015175,-2.2194593619286493,3.9503471259770606,0.5363106444311398,41.0,Bernard James,2012 - 2013
0.8112244897959183,-0.2357175115348582,0.023797884589612295,3.99874947430402,0.9623779305018445,196.0,C.J. Miles,2010 - 2011
0.8137931034482758,-0.22868620224636516,-0.02767782417441822,0.20289690246536907,0.3041364936611899,145.0,Marreese Speights,2015 - 2016
0.7570977917981072,-0.22470026138523735,0.7720578504606692,4.87470412509947,11.102788940551818,317.0,Al Harrington,2009 - 2010
0.7413793103448276,-0.22262524792552085,-1.370987081982264,6.027127032891258,17.272885645963868,348.0,Dwyane Wade,2013 - 2014
0.3333333333333333,-0.22046289178484635,0.4365452421592302,-0.22046289178484635,-0.22046289178484635,6.0,Nate Wolters,2014 - 2015
0.6363636363636364,-0.2202185517429598,1.5334255474112695,5.457083795661731,13.186437540308049,132.0,Jusuf Nurkic,2014 - 2015
0.7757009345794392,-0.22009352781037705,2.538478064485588,-1.9164349666899199,1.7223143125898304,107.0,Shane Larkin,2015 - 2016
0.8174603174603174,-0.22009093773904453,1.854997282516436,4.22216850849334,5.672810317311388,126.0,Nick Young,2007 - 2008
0.7214285714285714,-0.21751398442256686,1.1175123010926313,5.691849626318714,10.52404828981986,140.0,Boris Diaw,2013 - 2014
0.8571428571428571,-0.20883996921648418,0.0,-0.20883996921648418,-0.20883996921648418,7.0,Solomon Hill,2013 - 2014
0.8571428571428571,-0.20883996921648418,0.0,-0.20883996921648418,-0.20883996921648418,7.0,Chris Mihm,2008 - 2009
0.7811158798283262,-0.20840125177198843,-1.3023141529611166,4.206911804899505,10.514615004434802,233.0,Serge Ibaka,2013 - 2014
0.8125,-0.20486254629108203,0.5433554107371776,3.8987055389926866,6.024050069540408,144.0,Kris Humphries,2013 - 2014
0.5,-0.20128626858047483,-0.3073993329576652,-4.466658380977773,-4.466658380977773,12.0,Shavlik Randolph,2014 - 2015
0.7766497461928934,-0.20097795487100711,2.102234535981893,3.7395476580417153,10.264045821307718,394.0,Tony Parker,2008 - 2009
0.897196261682243,-0.1999728687836182,0.4003341188704326,3.476816465709973,7.476393797804803,107.0,Peja Stojakovic,2009 - 2010
0.8235294117647058,-0.18789971918215542,-2.1447322460995792,2.146231220606751,4.961793627156339,289.0,Grant Hill,2009 - 2010
0.8857142857142857,-0.18714608380651043,1.3635933193541518,5.677577472918102,8.4836608544407,175.0,Kevin Martin,2015 - 2016
0.5616438356164384,-0.18690315677275748,-1.6050894155274023,1.1134731780552443,-2.6110672261314107,146.0,Etan Thomas,2006 - 2007
0.25,-0.1858759913185395,-0.1858759913185395,-0.1858759913185395,-0.1858759913185395,4.0,Fab Melo,2012 - 2013
0.25,-0.1858759913185395,-0.1858759913185395,-0.1858759913185395,-0.1858759913185395,4.0,Shavlik Randolph,2008 - 2009
0.25,-0.1858759913185395,-0.1858759913185395,-0.1858759913185395,-0.1858759913185395,4.0,Eddy Curry,2012 - 2013
0.75,-0.1858759913185395,0.0,-0.1858759913185395,-0.1858759913185395,4.0,Michael Ruffin,2008 - 2009
0.25,-0.1858759913185395,-0.1858759913185395,-0.1858759913185395,-0.1858759913185395,4.0,Earl Clark,2014 - 2015
0.75,-0.1858759913185395,0.0,-0.1858759913185395,-0.1858759913185395,4.0,Al Harrington,2012 - 2013
0.75,-0.1858759913185395,0.0,-0.1858759913185395,-0.1858759913185395,4.0,Briante Weber,2015 - 2016
0.75,-0.1858759913185395,0.0,-0.1858759913185395,-0.1858759913185395,4.0,Cleanthony Early,2015 - 2016
0.75,-0.1858759913185395,0.0,-0.1858759913185395,-0.1858759913185395,4.0,Renaldo Balkman,2010 - 2011
0.75,-0.1858759913185395,0.0,-0.1858759913185395,-0.1858759913185395,4.0,Matt Bonner,2015 - 2016
0.75,-0.1858759913185395,0.0,-0.1858759913185395,-0.1858759913185395,4.0,Scott Machado,2012 - 2013
0.75,-0.1858759913185395,0.0,-0.1858759913185395,-0.1858759913185395,4.0,Lester Hudson,2014 - 2015
0.7666666666666667,-0.1851508859583788,0.473578408794296,0.11200837992971913,1.138369836165225,60.0,Kyle O'Quinn,2015 - 2016
0.8048780487804879,-0.18376003723884082,1.286087290641234,4.927588715279853,8.451850531239472,205.0,Rashard Lewis,2009 - 2010
0.65625,-0.1804590114080611,-1.6345618204557013,0.4937601225433923,13.052980668209557,224.0,Andrew Bynum,2006 - 2007
0.768566493955095,-0.17903554585097936,1.5186770687232638,4.37642171895925,11.652533733509813,579.0,Gerald Wallace,2009 - 2010
0.7841726618705036,-0.1698010673589465,1.4035310031756012,1.588733931774641,5.461539094188026,139.0,Josh Howard,2009 - 2010
0.7888631090487239,-0.16605415943666912,-1.0770921390455896,5.443727563079051,14.274169517535938,431.0,Monta Ellis,2010 - 2011
0.7959183673469388,-0.1628178353789309,0.9916190664509799,0.9608358398269132,3.937493919443156,49.0,Anthony Morrow,2015 - 2016
0.8,-0.16202636090878286,0.6674888738520792,5.236458532744436,2.1309158413953924,110.0,Corey Brewer,2007 - 2008
0.8461538461538461,-0.16094686567790717,-0.9636272626354412,-0.2324730295888422,-0.2324730295888422,26.0,Steve Novak,2011 - 2012
0.39215686274509803,-0.15805216178866033,0.7738769587166985,0.5641192574713898,2.4215457612168336,51.0,Gustavo Ayon,2012 - 2013
0.6516393442622951,-0.14622136539168196,2.2783976760151177,4.645642516471128,13.483653330189156,244.0,Mickael Pietrus,2006 - 2007
0.3076923076923077,-0.14467815191744648,1.2687182759591167,-0.14467815191744648,-0.14467815191744648,13.0,Andris Biedrins,2012 - 2013
0.631578947368421,-0.1439661884040433,0.0610248557410884,0.49890543789127406,0.49890543789127406,19.0,Joe Harris,2014 - 2015
0.8579234972677595,-0.141639364370576,-0.15153261241943028,4.579713429226757,10.916569532586863,183.0,Jordan Crawford,2013 - 2014
0.8105263157894737,-0.14135097293177523,0.4107698908522366,-0.630194154227155,6.515589976120509,190.0,Nikola Jokic,2015 - 2016
0.5294117647058824,-0.14033001866583916,-1.9320979253370574,0.6538306984816948,1.5121939679326566,17.0,Jeffery Taylor,2013 - 2014
0.7,-0.13752881506198378,0.175803882694197,-2.6496459868210707,2.655179572832637,90.0,Cole Aldrich,2015 - 2016
0.6666666666666666,-0.13722487801376815,-1.185687783896384,1.4160276835985002,1.6515937549112607,42.0,Perry Jones,2013 - 2014
0.7027027027027027,-0.13693717695414165,-1.6368059702896787,3.818534380928213,4.101533505475615,37.0,Garrett Temple,2012 - 2013
0.8368794326241135,-0.13116760073837952,-1.1316477190544703,1.9408082421017525,2.240993375755579,141.0,Beno Udrih,2009 - 2010
0.7758620689655172,-0.1269998904301417,1.6442779300054156,2.451593301951533,3.4169027955501576,58.0,Thabo Sefolosha,2014 - 2015
0.8444444444444444,-0.11771590274614141,-1.638659649888524,1.744239594446185,-0.46109516378967896,180.0,Ryan Anderson,2012 - 2013
0.8646616541353384,-0.11725746145161509,1.122581283118862,2.1774189951045173,5.754773129327276,133.0,Danny Green,2014 - 2015
0.7755102040816326,-0.11408360012859475,-1.7824314290032532,3.3895368531940306,1.1000468263721501,98.0,Jose Juan,2011 - 2012
0.5714285714285714,-0.1139738627472262,-1.2798053320822689,-2.0756323687706786,-2.0756323687706786,7.0,Esteban Batista,2006 - 2007
0.75,-0.11312392865630727,-1.357150275826612,1.006188877664112,1.2891880022115139,20.0,Mehmet Okur,2010 - 2011
0.5119047619047619,-0.11084751519462088,-0.7186659519129819,1.881476178640753,-2.4156489036210473,84.0,Ryan Hollins,2011 - 2012
0.802675585284281,-0.1066126793786566,-2.019697652420234,4.4183616412692,7.1039810458013335,299.0,Tyler Hansbrough,2011 - 2012
0.4,-0.10547330449054115,-1.8649435152366642,1.1175330785483304,1.1175330785483304,10.0,Louis Amundson,2006 - 2007
0.8840579710144928,-0.1038475966064425,1.1964020299633376,3.3356045225631874,11.438113999159981,276.0,Kyrie Irving,2015 - 2016
0.6428571428571429,-0.09970816996349186,2.270770263690139,0.461255143600539,7.941102890368796,140.0,Donte Greene,2009 - 2010
0.696969696969697,-0.09717834940627768,-2.0356757116047106,4.075258834622616,11.709302202109996,66.0,Jabari Parker,2014 - 2015
0.5413223140495868,-0.09612650801727796,-0.6743131285699064,6.332339555148451,12.759390192072999,242.0,Jamaal Magloire,2006 - 2007
0.75,-0.09486610646926152,0.9750513540677925,-0.09486610646926152,-0.09486610646926152,8.0,Marcus Morris,2011 - 2012
0.6716417910447762,-0.0894688170020288,0.8885411516649526,-1.9638644907569756,-1.4350476060915298,67.0,J.J. Hickson,2008 - 2009
0.8275862068965517,-0.08710275854799931,-1.5742589018501434,2.565850755356877,7.533559979876443,87.0,Anthony Morrow,2013 - 2014
0.7236842105263158,-0.0829669790122125,-1.032074903369562,4.192926515884508,9.97889717846816,76.0,Solomon Jones,2008 - 2009
0.8,-0.08164398904050962,0.0,-0.08164398904050962,-0.08164398904050962,5.0,Arnett Moultrie,2013 - 2014
0.7543859649122807,-0.08064214327384889,-1.9965393392006945,2.404160290671399,6.6782262059820425,114.0,Ekpe Udoh,2011 - 2012
0.7254901960784313,-0.0776274293258723,0.856441230534557,4.504377988933783,6.106002892642408,204.0,Cody Zeller,2013 - 2014
0.88,-0.07518105689922905,1.1478011309072116,2.42261796436976,3.937989367764793,25.0,Bernard Robinson,2006 - 2007
0.8704663212435233,-0.0702750251420241,-1.6414869471540499,-1.9512713428590018,-1.0413371208292403,193.0,C.J. Watson,2008 - 2009
0.8116883116883117,-0.06399166327241801,-1.7684646562254898,2.845870971784052,6.354272270325794,462.0,Gordon Hayward,2014 - 2015
0.81,-0.06210706559119217,1.1046591946167723,2.550928463814529,3.5978354329684663,100.0,J.J. Barea,2014 - 2015
0.7307692307692307,-0.05724664321605388,-1.2760995859101882,3.8806056502581114,3.694729658939579,26.0,Luke Harangody,2010 - 2011
0.8947368421052632,-0.05654770274331611,1.3563123357089069,3.112099616571072,5.309324193907294,19.0,Maalik Wayns,2012 - 2013
0.782608695652174,-0.053571397316371616,-1.2562712846420432,-0.3839572276710044,-1.2765314329278432,23.0,Devin Ebanks,2010 - 2011
0.7875,-0.04805608224226887,-0.403891671817874,3.446383923700779,5.898691845400492,80.0,Kelenna Azubuike,2006 - 2007
0.7797619047619048,-0.043038186334342754,-0.19858646360353305,4.346314461243537,8.91883616019021,168.0,Charlie Bell,2006 - 2007
0.6545454545454545,-0.04184484722406978,-0.333258137711951,4.839097838375267,1.5644709667923848,55.0,Jared Cunningham,2015 - 2016
0.6434316353887399,-0.026384484197365055,-1.207899077699608,4.407422123354479,14.728057645767194,373.0,Hassan Whiteside,2015 - 2016
0.8896551724137931,-0.024106953604487558,-0.5905309264494321,4.078062141563777,10.71754604687564,145.0,Randy Foye,2009 - 2010
0.8337950138504155,-0.023868948925041877,-1.3056518617737538,1.102717958889457,5.147521267259378,361.0,Stephen Jackson,2007 - 2008
0.7956318252730109,-0.02338738266450946,2.07018725543287,4.613387528532826,8.419735846819322,641.0,Allen Iverson,2006 - 2007
0.7,-0.018659720005075542,1.9451137206333442,3.3902332173688876,2.344290055360034,140.0,Kevin Love,2012 - 2013
0.8339483394833949,-0.015751296350089206,-2.0223066435539465,4.227805240220022,3.209590312207041,271.0,Antonio Daniels,2006 - 2007
0.7636363636363637,-0.01429578974718737,-1.9591539108303166,3.581700674249163,3.0289245425831126,55.0,DeShawn Stevenson,2010 - 2011
0.6923076923076923,-0.013853559651874292,0.0,-0.013853559651874292,-0.013853559651874292,13.0,Lorenzo Brown,2013 - 2014
0.608,-0.010272094729884884,1.5589113876527563,5.211780313554357,2.1047925022485856,125.0,DeJuan Blair,2011 - 2012
0.8085106382978723,-0.0089599367983908,1.2734998545390184,0.32180260005971206,2.0639929680395,47.0,Stephen Curry,2011 - 2012
0.5818965517241379,-0.007397103450728082,0.44467917660352896,5.296988003083925,12.387610206717454,232.0,Omer Asik,2014 - 2015
0.6578947368421053,-0.006068942618703943,1.5247650020089765,1.948775119974684,2.759705336191004,38.0,Sergio Rodriguez,2007 - 2008
0.671875,-0.005997658426139196,-0.2754330141054879,2.989460998002471,0.5384992770521251,64.0,Anderson Varejao,2011 - 2012
0.6842105263157895,-0.0055808943069060035,0.8518858918376573,-2.3718307334432964,-2.136264662130529,19.0,Brian Cardinal,2007 - 2008
0.90625,-0.005219313592462527,1.2955436320609834,2.3581706304186483,4.394445486883008,32.0,Austin Croshere,2007 - 2008
0.8333333333333334,-5.9742977835952615e-05,1.0131721767469983,0.785192273470944,-0.025737942745383435,12.0,Troy Murphy,2012 - 2013
